order_id,line_number,transaction_ts,store_id,customer_id,product_id,quantity,unit_price,discount_amount,payment_method,order_status,source_system
ORD-715183,1,2026-07-25 10:48:42,12,379,159,2,126.56,0.0,Cash,Completed,POS-v2
ORD-714928,3,2026-07-23 19:22:00,18,129,54,1,22.37,0.0,Credit Card,Completed,POS-v2
ORD-715192,1,2026-07-25 19:04:12,13,223,231,1,161.90,0.0,Credit Card,Completed,POS-v2
ORD-715172,1,2026-07-25 12:03:56,11,1181,129,1,24.64,0.0,Credit Card,Completed,POS-v2
ORD-715950,1,2026-07-28 10:40:54,19,213,164,1,29.32,0.0,Debit Card,COMPLETED,POS-v2
ORD-715480,2,2026-07-26 09:41:09,20,344,217,1,81.50,0.0,Mobile Pay,Completed,POS-v2
ORD-715581,2,2026-07-26 13:04:01,21,981,46,1,19.79,0.0,Gift Card,Completed,WEB
ORD-715442,2,2026-07-26 08:52:12,5,495,128,1,72.85,7.29,Mobile Pay,Completed,POS-v2
ORD-715289,3,07/25/2026 15:51,6,633,125,1,16.05,0.0,Credit Card,Completed,POS-v2
ORD-715995,1,2026-07-28 16:14:36,14,1041,4,1,6.69,1.0,Cash,Cancelled,POS-v2
ORD-715653,2,2026-07-26 18:43:15,12,1030,67,1,16.30,0.0,Debit Card,Completed,POS-v2
ORD-716021,1,2026-07-28 16:11:19,17,834,22,2,150.38,0.0,Credit Card,Completed,POS-v2
ORD-714872,2,2026-07-23 17:43:15,20,693,174,1,47.32,0.0,Gift Card,Completed,POS-v2
ORD-715084,1,2026-07-24 11:43:09,19,489,33,1,92.00,0.0,Credit Card,Returned,POS-v2
ORD-714820,1,2026-07-23 18:14:47,13,759,125,1,16.05,0.0,Mobile Pay,Completed,POS-v2
ORD-714722,1,2026-07-22 15:22:42,5,249,57,1,67.39,6.74,Gift Card,Completed,POS-v2
ORD-715086,1,2026-07-24 17:33:51,3,,99,1,65.31,0.0,Cash,Completed,POS-v2
ORD-715187,1,2026-07-25 13:18:47,17,,31,1,69.04,3.45,Cash,Completed,POS-v2
ORD-715858,2,2026-07-28 19:55:16,16,714,104,2,67.69,0.0,Mobile Pay,Completed,POS-v2
ORD-714694,3,2026-07-22 16:22:21,18,860,231,2,161.90,0.0,Debit Card,Completed,POS-v2
ORD-715482,3,2026-07-26 11:00:54,6,831,11,1,338.28,0.0,Mobile Pay,Completed,POS-v2
ORD-561571,1,2024-06-20 20:53:14,21,638,53,2,488.62,0.0,Cash,Returned,WEB
ORD-715175,1,2026-07-25 21:06:58,21,871,45,1,11.11,0.0,Gift Card,Completed,WEB
ORD-509166,1,2023-09-07 16:38:33,15,602,215,1,95.16,0.0,Credit Card,Returned,POS-v2
ORD-715057,2,2026-07-24 09:19:20,9,607,191,2,85.90,25.77,Mobile Pay,Returned,POS-v2
ORD-715360,1,2026-07-25 14:15:32,17,1081,82,1,597.41,59.74,Mobile Pay,Completed,POS-v2
ORD-715562,3,2026-07-26 20:23:01,1,6,197,1,68.48,0.0,Mobile Pay,Completed,POS-v2
ORD-715257,2,2026-07-25 16:32:39,7,,5,1,34.07,0.0,Debit Card,Completed,POS-v2
ORD-715886,1,2026-07-28 17:18:18,12,1141,31,1,69.04,0.0,Mobile Pay,Completed,POS-v2
ORD-715033,2,2026-07-24 11:23:57,7,1150,226,1,300.23,0.0,Mobile Pay,Cancelled,POS-v2
ORD-715812,3,2026-07-27 16:46:48,18,47,175,3,14.65,0.0,Credit Card,Completed,POS-v2
ORD-715559,3,2026-07-26 12:13:53,6,759,160,1,1082.37,0.0,Credit Card,Completed,POS-v2
ORD-715066,1,2026-07-24 16:27:33,8,1018,197,2,68.48,0.0,Cash,Completed,POS-v2
ORD-715513,2,2026-07-26 18:00:31,16,45,168,3,7.91,0.0,Debit Card,Returned,POS-v2
ORD-714795,1,2026-07-23 11:40:48,3,858,150,2,105.01,0.0,Debit Card,Completed,POS-v2
ORD-715193,3,2026-07-25 18:30:54,1,259,58,3,10.46,4.71,Gift Card,Completed,POS-v2
ORD-715363,4,2026-07-25 20:40:26,1,584,23,1,5.78,0.0,Gift Card,Completed,POS-v2
ORD-715708,4,2026-07-27 15:47:11,13,54,206,1,40.72,0.0,Cash,Completed,POS-v2
ORD-715467,2,2026-07-26 12:41:19,8,758,221,1,17.16,0.0,Mobile Pay,Cancelled,POS-v2
ORD-715686,1,2026-07-27 19:00:26,19,378,45,1,11.11,0.0,Mobile Pay,Completed,POS-v2
ORD-715708,4,2026-07-27 15:47:11,13,54,206,1,40.72,0.0,Cash,Completed,POS-v2
ORD-715784,1,2026-07-27 16:42:40,13,256,73,1,156.03,0.0,Gift Card,Completed,POS-v2
ORD-715351,1,2026-07-25 14:43:44,8,366,237,3,55.84,0.0,Mobile Pay,Completed,POS-v2
ORD-715644,1,2026-07-26 17:57:24,14,63,194,1,131.67,13.17,Debit Card,Completed,POS-v2
ORD-715393,3,2026-07-25 13:22:23,20,810,67,1,16.30,0.0,Credit Card,Completed,POS-v2
ORD-715514,4,2026-07-26 14:25:10,18,596,163,2,107.45,0.0,Debit Card,Completed,POS-v2
ORD-715021,1,2026-07-24 12:32:22,4,51,27,1,125.91,0.0,Cash,Completed,POS-v2
ORD-715090,1,2026-07-24 12:36:41,5,759,154,3,41.08,0.0,Credit Card,Returned,POS-v2
ORD-715923,3,2026-07-28 17:27:49,1,704,195,3,610.56,0.0,Gift Card,Completed,POS-v2
ORD-714846,1,2026-07-23 16:11:48,10,11,235,1,129.37,0.0,Credit Card,Completed,POS-v2
ORD-715098,2,2026-07-24 19:33:17,17,,57,1,67.39,0.0,Mobile Pay,Completed,POS-v2
ORD-714896,2,2026-07-23 12:23:34,16,851,99,1,65.31,0.0,Debit Card,Completed,POS-v2
ORD-714694,1,2026-07-22 16:22:21,18,860,110,3,25.73,0.0,Mobile Pay,Completed,POS-v2
ORD-715511,2,2026-07-26 12:15:03,11,1139,103,1,37.96,0.0,Credit Card,Completed,POS-v2
ORD-714711,1,2026-07-22 16:04:31,8,,95,1,9.57,0.0,Mobile Pay,Completed,POS-v2
ORD-715955,1,2026-07-28 20:30:56,9,204,163,1,107.45,10.75,Cash,Returned,POS-v2
ORD-715640,1,2026-07-26 14:16:38,19,73,104,1,67.69,0.0,Mobile Pay,Cancelled,POS-v2
ORD-715830,3,2026-07-27 17:13:28,21,547,145,1,20.64,3.1,Credit Card,Completed,WEB
ORD-715630,1,2026-07-26 10:42:00,8,732,122,1,1194.92,0.0,Cash,Completed,POS-v2
ORD-715538,1,2026-07-26 14:32:45,15,,150,5,105.01,0.0,Mobile Pay,Completed,POS-v2
ORD-714790,1,2026-07-23 17:26:12,12,,215,1,95.16,0.0,Mobile Pay,Completed,POS-v2
ORD-714834,1,2026-07-23 18:20:36,16,242,249,1,11.47,0.0,Cash,Completed,POS-v2
ORD-714837,1,2026-07-23 17:24:43,8,932,175,1,14.65,0.0,Cash,Completed,POS-v2
ORD-715454,2,2026-07-26 13:23:55,9,554,143,2,1.79,0.0,Credit Card,Completed,POS-v2
ORD-715928,1,2026-07-28 09:34:55,11,50,243,1,57.56,0.0,Mobile Pay,Completed,POS-v2
ORD-715201,2,2026-07-25 15:55:53,11,982,35,1,11.26,0.0,Mobile Pay,Completed,POS-v2
ORD-716043,2,2026-07-28 12:21:14,10,1016,215,1,95.16,0.0,Mobile Pay,Completed,POS-v2
ORD-715313,1,2026-07-25 19:09:15,12,89,222,1,528.97,0.0,Debit Card,Completed,POS-v2
ORD-714736,1,2026-07-22 12:50:27,15,261,212,3,40.54,0.0,Gift Card,Completed,POS-v2
ORD-715570,1,2026-07-26 21:24:39,2,223,181,1,170.57,0.0,Mobile Pay,Completed,POS-v2
ORD-714661,1,2026-07-22 13:34:33,18,71,101,1,1276.11,0.0,Debit Card,Completed,POS-v2
ORD-715889,2,2026-07-28 19:40:58,11,486,159,1,126.56,0.0,Credit Card,Returned,POS-v2
ORD-715206,1,2026-07-25 10:41:33,3,52,105,1,46.98,0.0,Cash,Completed,POS-v2
ORD-714854,2,2026-07-23 12:50:34,20,,14,1,81.28,0.0,Debit Card,Returned,POS-v2
ORD-715220,1,2026-07-25 11:29:15,5,664,176,1,305.12,0.0,Gift Card,Completed,POS-v2
ORD-716024,3,2026-07-28 20:56:58,1,1074,118,2,345.48,0.0,Mobile Pay,Completed,POS-v2
ORD-645319,4,2025-08-27 20:30:24,4,1056,127,1,56.77,11.35,Debit Card,Returned,POS-v2
ORD-715377,2,2026-07-25 16:44:26,12,1147,156,1,385.29,0.0,Gift Card,Completed,POS-v2
ORD-714695,2,2026-07-22 21:53:15,3,452,196,2,50.99,0.0,Credit Card,Completed,POS-v2
ORD-714605,2,2026-07-22 16:59:59,16,312,6,2,144.10,14.41,Cash,Completed,POS-v2
ORD-715910,1,2026-07-28 19:48:58,8,13,122,5,1194.92,597.46,Mobile Pay,Completed,POS-v2
ORD-715072,1,2026-07-24 15:44:05,17,1091,211,1,34.56,0.0,Credit Card,Completed,POS-v2
ORD-714674,1,2026-07-22 14:17:27,1,749,71,1,11.90,2.38,Gift Card,Completed,POS-v2
ORD-714989,1,2026-07-24 17:32:27,21,1200,196,1,50.99,7.65,Mobile Pay,Completed,WEB
ORD-715760,1,2026-07-27 17:55:10,4,742,92,2,116.18,0.0,Credit Card,Completed,POS-v2
ORD-714611,1,2026-07-22 16:48:20,6,561,194,2,131.67,13.17,Credit Card,Completed,POS-v2
ORD-715733,1,2026-07-27 13:09:21,16,936,159,1,126.56,0.0,Mobile Pay,Cancelled,POS-v2
ORD-628177,1,2025-05-30 20:43:38,12,216,178,1,17.45,3.49,Debit Card,Returned,POS-v2
ORD-714942,1,2026-07-23 18:37:41,14,253,201,1,15.47,0.0,Credit Card,Completed,POS-v2
ORD-715887,1,2026-07-28 18:19:03,11,221,69,3,392.90,117.87,Cash,Completed,POS-v2
ORD-715096,2,2026-07-24 14:50:54,7,861,203,1,53.83,0.0,Credit Card,Completed,POS-v2
ORD-715438,2,2026-07-26 15:09:42,9,,106,2,1186.50,0.0,Cash,Completed,POS-v2
ORD-715609,1,2026-07-26 19:23:34,10,1141,184,2,83.24,24.97,Cash,Completed,POS-v2
ORD-716043,1,2026-07-28 12:21:14,10,1016,192,1,172.13,0.0,Debit Card,Returned,POS-v2
ORD-715398,1,2026-07-25 20:41:41,10,1059,155,1,19.51,0.0,Debit Card,Completed,POS-v2
ORD-715430,3,2026-07-26 13:23:07,17,425,159,3,126.56,18.98,Cash,Completed,POS-v2
ORD-716005,1,2026-07-28 12:42:10,17,46,146,3,135.01,0.0,Gift Card,Completed,POS-v2
ORD-715096,1,2026-07-24 14:50:54,7,861,161,2,426.31,0.0,Debit Card,Completed,POS-v2
ORD-714919,4,2026-07-23 08:18:38,6,101,200,1,42.31,0.0,Credit Card,Completed,POS-v2
ORD-714638,1,2026-07-22 18:38:03,9,1050,59,1,2.47,0.0,Debit Card,Completed,POS-v2
ORD-715588,2,2026-07-26 18:09:11,21,1131,108,2,152.24,15.22,Credit Card,Completed,WEB
ORD-715747,2,2026-07-27 16:55:15,1,459,121,2,6.80,0.0,Debit Card,Completed,POS-v2
ORD-714945,1,2026-07-23 14:05:34,11,6,240,1,14.88,0.0,Debit Card,Completed,POS-v2
ORD-715221,1,2026-07-25 15:04:15,20,1005,87,1,3.41,0.0,Credit Card,Completed,POS-v2
ORD-715951,4,2026-07-28 14:18:12,19,241,69,1,392.90,0.0,Credit Card,Completed,POS-v2
ORD-715211,1,2026-07-25 21:58:31,2,340,144,1,45.16,0.0,Mobile Pay,Completed,POS-v2
ORD-715708,2,2026-07-27 15:47:11,13,54,166,1,4.90,0.25,Gift Card,Completed,POS-v2
ORD-715155,2,2026-07-24 20:14:16,8,79,147,5,60.30,0.0,Debit Card,Completed,POS-v2
ORD-715542,1,2026-07-26 09:03:14,13,156,164,2,$29.32,0.0,Credit Card,Completed,POS-v2
ORD-715816,2,2026-07-27 20:08:14,14,627,240,5,14.88,3.72,Mobile Pay,Completed,POS-v2
ORD-715399,1,2026-07-25 13:05:53,20,249,171,2,63.56,0.0,Debit Card,Completed,POS-v2
ORD-715974,2,2026-07-28 14:40:17,3,872,99,1,65.31,0.0,Debit Card,Completed,POS-v2
ORD-714984,2,2026-07-24 13:14:08,19,,246,1,113.08,0.0,Mobile Pay,Completed,POS-v2
ORD-714823,1,2026-07-23 21:44:39,5,,128,1,72.85,0.0,Credit Card,COMPLETED,POS-v2
ORD-715984,1,2026-07-28 15:11:39,20,963,108,1,152.24,0.0,Cash,Completed,POS-v2
ORD-715633,3,2026-07-26 09:31:26,12,943,57,1,67.39,0.0,Debit Card,Completed,POS-v2
ORD-715312,1,2026-07-25 11:39:22,5,278,96,1,66.59,0.0,Debit Card,Completed,POS-v2
ORD-715742,3,2026-07-27 12:37:16,19,273,44,2,97.85,0.0,Mobile Pay,Completed,POS-v2
ORD-715156,1,2026-07-24 10:11:27,14,754,122,2,1194.92,0.0,Cash,Completed,POS-v2
ORD-715755,2,07/27/2026 14:10,11,,61,2,47.01,0.0,Cash,Completed,POS-v2
ORD-714789,1,2026-07-23 09:52:36,17,962,39,2,47.04,4.7,Credit Card,Completed,POS-v2
ORD-715323,2,2026-07-25 11:18:52,1,,64,1,127.10,12.71,Credit Card,Completed,POS-v2
ORD-715947,1,2026-07-28 11:30:51,6,627,213,2,429.01,0.0,Gift Card,Completed,POS-v2
ORD-715865,1,2026-07-28 11:35:04,6,251,123,1,23.83,0.0,Credit Card,Completed,POS-v2
ORD-715334,1,2026-07-25 12:51:49,12,1131,122,2,1194.92,0.0,Gift Card,Completed,POS-v2
ORD-715010,1,2026-07-24 17:01:05,19,1191,202,1,561.01,0.0,Cash,Completed,POS-v2
ORD-715207,1,2026-07-25 13:13:49,20,498,190,2,212.33,21.23,Mobile Pay,Completed,POS-v2
ORD-715907,1,2026-07-28 21:47:24,2,426,52,2,244.00,0.0,Credit Card,Completed,POS-v2
ORD-663003,1,2025-11-18 15:17:10,14,469,218,1,28.28,5.66,Cash,Returned,POS-v2
ORD-715958,1,2026-07-28 20:04:11,14,,91,2,299.59,0.0,Cash,Completed,POS-v2
ORD-715405,1,2026-07-25 16:29:06,15,355,173,1,2.96,0.0,Cash,Completed,POS-v2
ORD-714642,1,2026-07-22 20:22:30,2,,28,2,204.69,0.0,Gift Card,Completed,POS-v2
ORD-714855,3,2026-07-23 10:44:00,13,439,21,3,551.96,0.0,Credit Card,Completed,POS-v2
ORD-714656,2,2026-07-22 11:12:52,10,960,68,1,103.58,0.0,Credit Card,Cancelled,POS-v2
ORD-715695,3,2026-07-27 12:40:16,11,510,127,2,56.77,0.0,Gift Card,Cancelled,POS-v2
ORD-714660,1,2026-07-22 16:49:46,14,798,89,1,293.17,0.0,Gift Card,Completed,POS-v2
ORD-715483,2,2026-07-26 14:23:22,15,885,10,1,29.56,0.0,Debit Card,COMPLETED,POS-v2
ORD-715983,2,2026-07-28 10:41:38,21,,71,3,11.90,0.0,Debit Card,Completed,WEB
ORD-715933,1,2026-07-28 10:33:59,9,740,184,1,83.24,0.0,Cash,Cancelled,POS-v2
ORD-715336,1,2026-07-25 09:52:29,1,686,112,5,79.39,0.0,Debit Card,Completed,POS-v2
ORD-715180,1,2026-07-25 10:03:02,8,637,154,1,41.08,0.0,Cash,Completed,POS-v2
ORD-715330,1,2026-07-25 21:04:24,6,,72,1,24.49,0.0,Cash,Completed,POS-v2
ORD-555634,1,2024-05-17 15:21:37,9,694,11,1,338.28,0.0,Debit Card,Returned,POS-v2
ORD-538068,1,02/03/2024 16:51,9,311,113,2,9.01,0.0,Mobile Pay,Returned,POS-v2
ORD-715978,2,2026-07-28 15:20:16,13,766,167,1,436.64,65.5,Cash,Completed,POS-v2
ORD-714864,1,2026-07-23 18:40:30,3,133,144,1,45.16,0.0,Cash,Returned,POS-v2
ORD-714806,1,2026-07-23 18:26:57,4,941,25,1,12.30,0.0,Debit Card,Completed,POS-v2
ORD-715874,1,2026-07-28 20:11:59,10,,4,2,6.69,0.0,Credit Card,Completed,POS-v2
ORD-715951,2,2026-07-28 14:18:12,19,241,97,2,49.27,0.0,Credit Card,Completed,POS-v2
ORD-715719,2,2026-07-27 12:13:53,6,212,83,1,21.39,0.0,Gift Card,Completed,POS-v2
ORD-714949,1,2026-07-23 11:44:28,20,,121,2,6.80,0.0,Debit Card,Completed,POS-v2
ORD-714935,1,07/23/2026 17:29,18,74,2,1,328.81,0.0,Credit Card,Cancelled,POS-v2
ORD-715852,2,2026-07-28 14:40:18,3,499,69,1,392.90,19.64,Debit Card,Completed,POS-v2
ORD-715087,1,2026-07-24 21:15:17,16,,228,1,27.53,0.0,Mobile Pay,Completed,POS-v2
ORD-714910,2,2026-07-23 15:59:03,14,312,38,1,15.39,0.0,Cash,Completed,POS-v2
ORD-715311,1,2026-07-25 16:37:53,15,838,120,1,91.88,0.0,Debit Card,Completed,POS-v2
ORD-715132,1,2026-07-24 14:59:43,16,,202,1,561.01,56.1,Cash,Completed,POS-v2
ORD-715300,1,2026-07-25 14:21:54,19,452,236,1,61.31,0.0,Cash,Cancelled,POS-v2
ORD-715085,2,2026-07-24 17:28:15,15,548,194,1,131.67,19.75,Gift Card,Completed,POS-v2
ORD-715545,2,2026-07-26 14:49:44,9,745,158,1,25.03,0.0,Credit Card,Returned,POS-v2
ORD-715676,2,2026-07-27 15:26:34,14,298,33,1,92.00,0.0,Credit Card,Completed,POS-v2
ORD-714795,1,2026-07-23 11:40:48,3,858,150,2,105.01,0.0,Debit Card,Completed,POS-v2
ORD-715762,3,2026-07-27 14:27:18,5,,148,2,71.49,0.0,Gift Card,Completed,POS-v2
ORD-714986,3,2026-07-24 20:31:43,16,1166,105,3,46.98,0.0,Gift Card,Completed,POS-v2
ORD-715255,1,2026-07-25 18:13:47,10,,250,1,15.57,0.0,Debit Card,Returned,POS-v2
ORD-715774,1,2026-07-27 11:55:34,8,394,210,1,44.71,0.0,Mobile Pay,Completed,POS-v2
ORD-715511,3,2026-07-26 12:15:03,11,1139,123,1,23.83,0.0,Gift Card,Completed,POS-v2
ORD-714770,2,2026-07-22 19:41:53,7,630,247,3,88.74,0.0,Debit Card,Completed,POS-v2
ORD-716014,1,2026-07-28 11:22:27,7,253,132,2,29.88,0.0,Debit Card,Completed,POS-v2
ORD-714609,1,2026-07-22 19:53:36,6,345,126,1,5.42,0.0,Debit Card,Completed,POS-v2
ORD-715729,2,2026-07-27 15:17:41,8,916,162,1,4.77,0.0,Mobile Pay,Returned,POS-v2
ORD-715833,1,2026-07-27 19:35:36,12,469,176,1,305.12,0.0,Mobile Pay,Completed,POS-v2
ORD-715473,1,2026-07-26 16:07:50,6,1039,93,1,393.66,0.0,Cash,Completed,POS-v2
ORD-715303,2,2026-07-25 13:09:15,1,,51,1,7.15,0.0,Debit Card,Completed,POS-v2
ORD-715381,2,2026-07-25 09:05:58,18,915,66,1,9.23,0.0,Gift Card,Cancelled,POS-v2
ORD-715077,1,2026-07-24 14:27:56,16,401,93,1,393.66,0.0,Cash,Completed,POS-v2
ORD-715802,1,2026-07-27 18:34:31,15,526,118,2,345.48,0.0,Gift Card,Completed,POS-v2
ORD-715955,2,2026-07-28 20:30:56,9,204,221,2,17.16,0.0,Credit Card,Completed,POS-v2
ORD-714650,1,2026-07-22 14:01:37,4,1092,25,1,12.30,2.46,Cash,Completed,POS-v2
ORD-714981,1,2026-07-24 18:02:20,9,816,28,2,204.69,20.47,Gift Card,Completed,POS-v2
ORD-715743,2,2026-07-27 15:37:06,8,385,230,1,40.82,0.0,Credit Card,Completed,POS-v2
ORD-715496,1,2026-07-26 20:08:55,13,361,75,1,101.78,15.27,Debit Card,Cancelled,POS-v2
ORD-715258,1,2026-07-25 10:34:51,21,23,161,3,426.31,0.0,Mobile Pay,Completed,WEB
ORD-716015,2,2026-07-28 19:33:51,13,943,5,3,34.07,0.0,Credit Card,Completed,POS-v2
ORD-714840,1,2026-07-23 17:47:31,21,946,78,1,673.47,0.0,Cash,Cancelled,WEB
ORD-715944,1,2026-07-28 14:59:44,4,2,9,1,10.43,0.0,Mobile Pay,Returned,POS-v2
ORD-715601,1,2026-07-26 15:54:13,11,582,3,1,346.86,0.0,Mobile Pay,Returned,POS-v2
ORD-714945,2,2026-07-23 14:05:34,11,6,143,3,1.79,0.0,Credit Card,Completed,POS-v2
ORD-715333,3,2026-07-25 14:16:39,5,85,188,1,117.59,0.0,Debit Card,Completed,POS-v2
ORD-715198,4,2026-07-25 14:46:01,11,165,101,1,1276.11,0.0,Debit Card,Completed,POS-v2
ORD-715728,2,2026-07-27 16:34:09,3,1070,77,1,361.16,0.0,Cash,Completed,POS-v2
ORD-714624,1,2026-07-22 18:40:52,2,528,45,1,11.11,0.0,Debit Card,Completed,POS-v2
ORD-715411,3,2026-07-25 16:35:18,18,,130,1,24.61,0.0,Debit Card,Completed,POS-v2
ORD-714676,3,2026-07-22 16:25:52,19,372,47,1,481.76,48.18,Cash,Completed,POS-v2
ORD-715423,1,2026-07-26 10:27:39,6,,99,1,65.31,0.0,Cash,Returned,POS-v2
ORD-715836,2,2026-07-27 15:58:24,16,27,94,2,376.00,0.0,Gift Card,Completed,POS-v2
ORD-714605,1,2026-07-22 16:59:59,16,312,165,1,59.42,8.91,Mobile Pay,Completed,POS-v2
ORD-715251,1,2026-07-25 10:43:28,20,930,27,1,125.91,0.0,Debit Card,Completed,POS-v2
ORD-715755,3,2026-07-27 14:10:19,11,,156,1,385.29,77.06,Credit Card,Cancelled,POS-v2
ORD-715577,1,2026-07-26 16:57:30,6,301,250,3,15.57,0.0,Debit Card,Completed,POS-v2
ORD-715697,1,2026-07-27 15:34:41,9,502,77,1,361.16,0.0,Cash,Completed,POS-v2
ORD-714832,1,2026-07-23 12:00:30,1,1126,194,2,131.67,0.0,Credit Card,COMPLETED,POS-v2
ORD-715730,1,2026-07-27 18:02:24,18,1082,83,1,21.39,0.0,Debit Card,Completed,POS-v2
ORD-715213,1,2026-07-25 11:46:25,9,514,135,1,9.65,0.0,Credit Card,Completed,POS-v2
ORD-715841,1,2026-07-27 19:55:53,18,,63,1,113.03,16.95,Mobile Pay,Cancelled,POS-v2
ORD-715921,1,2026-07-28 18:31:09,21,993,13,1,55.30,0.0,Cash,Completed,WEB
ORD-715553,1,2026-07-26 18:20:01,7,615,208,1,74.89,0.0,Mobile Pay,Completed,POS-v2
ORD-715639,1,2026-07-26 10:19:17,21,1020,188,1,117.59,0.0,Debit Card,Completed,WEB
ORD-714788,1,2026-07-23 15:58:18,21,413,40,3,364.97,0.0,Debit Card,Completed,WEB
ORD-714683,2,2026-07-22 08:26:44,2,1174,139,1,13.55,0.0,Debit Card,Completed,POS-v2
ORD-715085,3,2026-07-24 17:28:15,15,548,25,1,12.30,0.0,Debit Card,Completed,POS-v2
ORD-715042,1,2026-07-24 09:25:55,7,912,95,-1,9.57,0.0,Credit Card,Returned,POS-v2
ORD-715236,1,2026-07-25 15:37:14,21,160,166,2,4.90,0.0,Debit Card,Completed,WEB
ORD-715329,3,2026-07-25 17:27:33,18,735,200,1,42.31,0.0,Debit Card,Completed,POS-v2
ORD-715525,1,2026-07-26 18:01:29,1,1138,176,2,305.12,0.0,Gift Card,Completed,POS-v2
ORD-715655,2,2026-07-26 15:19:02,20,,229,1,23.72,0.0,Mobile Pay,Completed,POS-v2
ORD-715244,2,2026-07-25 20:21:09,11,1049,55,1,631.41,0.0,Debit Card,Completed,POS-v2
ORD-715121,1,2026-07-24 17:02:27,1,986,102,1,428.38,0.0,Cash,Completed,POS-v2
ORD-716033,1,2026-07-28 15:02:59,7,,22,1,150.38,0.0,Gift Card,Completed,POS-v2
ORD-715603,1,2026-07-26 12:23:45,6,602,158,1,25.03,0.0,Debit Card,Completed,POS-v2
ORD-714732,1,2026-07-22 12:53:12,5,314,33,2,92.00,0.0,Mobile Pay,Cancelled,POS-v2
ORD-715369,4,2026-07-25 16:43:46,21,408,187,1,111.55,0.0,Debit Card,Returned,WEB
ORD-715647,3,2026-07-26 11:28:46,18,509,190,1,212.33,0.0,Cash,Completed,POS-v2
ORD-715938,2,2026-07-28 17:18:45,9,441,211,1,34.56,0.0,Mobile Pay,Cancelled,POS-v2
ORD-715474,2,2026-07-26 17:02:05,15,367,154,1,41.08,0.0,Gift Card,Completed,POS-v2
ORD-509227,1,2023-09-08 18:27:57,3,729,134,1,392.62,0.0,Credit Card,Returned,POS-v2
ORD-714934,1,2026-07-23 19:05:13,15,828,93,1,393.66,0.0,Mobile Pay,Completed,POS-v2
ORD-715878,1,2026-07-28 18:56:47,11,743,75,1,101.78,10.18,Cash,Completed,POS-v2
ORD-715925,2,2026-07-28 13:45:33,1,47,94,1,376.00,0.0,Cash,Completed,POS-v2
ORD-715409,1,2026-07-25 12:20:54,10,676,205,1,36.36,3.64,Cash,Completed,POS-v2
ORD-715061,1,2026-07-24 13:41:56,9,165,213,2,429.01,85.8,Cash,Completed,POS-v2
ORD-715287,1,2026-07-25 14:09:04,12,1128,250,1,15.57,0.0,Cash,Completed,POS-v2
ORD-715600,2,2026-07-26 10:24:12,11,,17,1,115.98,11.6,Mobile Pay,Completed,POS-v2
ORD-714776,2,2026-07-22 15:44:03,17,845,240,1,14.88,0.0,Mobile Pay,Completed,POS-v2
ORD-715867,4,2026-07-28 08:42:14,12,321,35,3,11.26,0.0,Debit Card,Completed,POS-v2
ORD-714857,1,2026-07-23 09:29:46,7,988,23,-1,5.78,0.0,Mobile Pay,Returned,POS-v2
ORD-715497,1,2026-07-26 17:32:00,2,647,83,1,21.39,0.0,Gift Card,Cancelled,POS-v2
ORD-714625,2,2026-07-22 13:01:05,6,170,32,1,63.67,0.0,Debit Card,Returned,POS-v2
ORD-715305,1,2026-07-25 17:33:57,11,590,35,1,11.26,0.0,Credit Card,Returned,POS-v2
ORD-715364,1,2026-07-25 08:37:27,16,219,211,1,34.56,0.0,Gift Card,Completed,POS-v2
ORD-714962,1,2026-07-24 18:07:21,9,185,131,3,128.39,0.0,Debit Card,Completed,POS-v2
ORD-715262,1,2026-07-25 15:32:14,21,836,50,1,215.03,0.0,Mobile Pay,Returned,WEB
ORD-714688,1,2026-07-22 15:53:22,16,992,34,1,8.35,0.0,Cash,Cancelled,POS-v2
ORD-715043,2,2026-07-24 15:49:05,17,976,155,1,19.51,0.0,Cash,Completed,POS-v2
ORD-523971,1,2023-11-25 12:01:27,11,679,125,1,16.05,0.0,Credit Card,Returned,POS-v2
ORD-715448,3,2026-07-26 11:49:43,18,495,228,5,27.53,0.0,Gift Card,Completed,POS-v2
ORD-714841,1,2026-07-23 15:47:28,7,,11,1,338.28,67.66,Credit Card,Completed,POS-v2
ORD-524812,1,2023-11-28 14:40:32,12,586,216,2,267.06,0.0,Debit Card,Returned,POS-v2
ORD-646036,1,2025-08-31 19:59:08,13,1020,150,2,105.01,42.0,Mobile Pay,Returned,POS-v2
ORD-714898,1,2026-07-23 13:38:45,6,558,193,1,50.27,0.0,Credit Card,COMPLETED,POS-v2
ORD-714750,2,2026-07-22 21:10:03,12,823,146,1,135.01,0.0,Debit Card,Completed,POS-v2
ORD-714852,1,2026-07-23 19:19:40,11,26,248,2,545.72,54.57,Gift Card,Cancelled,POS-v2
ORD-715229,3,2026-07-25 17:40:37,17,317,237,2,55.84,0.0,Debit Card,Completed,POS-v2
ORD-715059,1,2026-07-24 15:40:47,6,618,80,1,25.49,0.0,Credit Card,Completed,POS-v2
ORD-714849,1,2026-07-23 15:05:53,14,982,54,1,22.37,0.0,Debit Card,Completed,POS-v2
ORD-594876,1,2024-12-06 19:37:18,13,451,124,2,60.39,12.08,Credit Card,Returned,POS-v2
ORD-715279,3,2026-07-25 17:31:28,13,287,243,1,57.56,0.0,Debit Card,Completed,POS-v2
